ID,Name,Description,Media_Type,Download_URL,Language_ID,size
85795ddb9f541d8c7959bc2e0fffa2b7,07d4113a-7158-456e-ab89-9cf7801f146f.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-8C71-2FE6-A23D-0/07d4113a_7158_456e_ab89_9cf7801f146f.wav,xed,740120
5ac97c9f679ac83f4028c980cd4ad9d7,0888ec0c-7b26-4e86-90af-b58de95956ff.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-5C9C-76F2-B700-0/0888ec0c_7b26_4e86_90af_b58de95956ff.wav,xed,543292
9d5f32d19eecf20376a03f96483ff997,089f4b2e-88d7-4829-8d88-6081aca7cfbe.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-980E-BCC9-8138-0/089f4b2e_88d7_4829_8d88_6081aca7cfbe.wav,xed,369032
1cbebbc0045cb50fbfab55107a6e748c,091bec37-43ea-47db-83b0-cd3ab1dce02f.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-CB42-FDA8-E7A8-0/091bec37_43ea_47db_83b0_cd3ab1dce02f.wav,xed,287180
0b2bcf6e6127ec09af0e722689d13b79,094b9057-53e3-47f5-8f42-82027b161140.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-2B47-A6ED-D8BC-0/094b9057_53e3_47f5_8f42_82027b161140.wav,xed,319176
cd65af578f17502691f9cebc2361e83f,0979954f-622a-4d5c-95cf-d80e6cbf2146.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-699E-903D-B36D-0/0979954f_622a_4d5c_95cf_d80e6cbf2146.wav,xed,1034964
f0922b220453ba5649a7608bb82fa410,0a2a3864-4338-420c-90fb-30282bfd0dd7.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-E96E-3817-1F4B-0/0a2a3864_4338_420c_90fb_30282bfd0dd7.wav,xed,1042640
570d9907a4b28b4cadee910478dc08a3,0a9f5fd6-003a-46bb-98a4-9f64ed8b3609.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-3705-A443-3A4B-0/0a9f5fd6_003a_46bb_98a4_9f64ed8b3609.wav,xed,287180
1de72370f2bc84f20a8cddd575f436fd,0abea580-72db-40e0-a3e2-ba06739b1190.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-9616-24CE-F645-0/0abea580_72db_40e0_a3e2_ba06739b1190.wav,xed,1975876
7cc20ee3c904e48ffa0ef4e6a87d7146,0b6497ed-5d08-4a5c-8a0a-6142a0d57959.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-E617-2F57-0BA9-0/0b6497ed_5d08_4a5c_8a0a_6142a0d57959.wav,xed,1456996
1ea4a33bfc76c78c44a32b4c7548d112,0c79889a-3904-4c72-aa00-02a484057b81.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-048C-FEC7-9BB4-0/0c79889a_3904_4c72_aa00_02a484057b81.wav,xed,4280544
e47e180487c9f533bdb61de7f6b8088e,0c901a6a-5468-41b6-82d1-34c125c90b8b.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-D0E7-8E1B-E71A-0/0c901a6a_5468_41b6_82d1_34c125c90b8b.wav,xed,336292
36830667c4aaa808f10b3f32f88529c9,0d28444e-cc72-40ae-9e1e-8bdd1627c1ff.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-54CE-C21A-D913-0/0d28444e_cc72_40ae_9e1e_8bdd1627c1ff.wav,xed,576404
556f0277fc680773dc9c05cb94029c70,0e0b251e-76c2-439a-8aae-8733c5477936.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-28AE-16DB-DC97-0/0e0b251e_76c2_439a_8aae_8733c5477936.wav,xed,510920
6216ef888f82a5ef7d9f66802ced0ecb,0e65cd04-5797-4e74-9847-98d6acdf035a.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-533C-E03E-9391-0/0e65cd04_5797_4e74_9847_98d6acdf035a.wav,xed,1815240
26ffbbb3f4b664420e546a7f4c5b130c,0ea542e6-3e7d-4ce9-9aa5-8119fb7934a9.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-F191-ABB9-D113-0/0ea542e6_3e7d_4ce9_9aa5_8119fb7934a9.wav,xed,1782432
bb3e849ceaae7365703300ef33c36f7c,0eadc1c1-6a11-4d32-869b-010fb4496dd5.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-33D1-7DF4-B9D9-0/0eadc1c1_6a11_4d32_869b_010fb4496dd5.wav,xed,901624
